?company,?companyLabel
<http://www.wikidata.org/entity/Q23787039>,"""Bankhaus Z. H. Gumpel""@de"
<http://www.wikidata.org/entity/Q23787039>,"""Bankhaus Z. H. Gumpel""@de"
<http://www.wikidata.org/entity/Q806788>,"""Bankhaus Wölbern & Co.""@de"
<http://www.wikidata.org/entity/Q806790>,"""Bankhaus von der Heydt-Kersten & Söhne""@de"
<http://www.wikidata.org/entity/Q806791>,"""Bankhaus von der Heydt""@de"
<http://www.wikidata.org/entity/Q19835190>,"""Bankhaus Simon Hirschland""@de"
<http://www.wikidata.org/entity/Q806781>,"""Bankhaus S. Bleichröder""@de"
<http://www.wikidata.org/entity/Q21036376>,"""Bankhaus Röchling""@de"
<http://www.wikidata.org/entity/Q106441139>,"""Bankhaus Rautenschlein""@de"
<http://www.wikidata.org/entity/Q806780>,"""Bankhaus Partin""@de"
<http://www.wikidata.org/entity/Q806777>,"""Bankhaus Neelmeyer""@de"
<http://www.wikidata.org/entity/Q806779>,"""Bankhaus Mendelssohn""@de"
<http://www.wikidata.org/entity/Q806771>,"""Bankhaus Max Flessa""@de"
<http://www.wikidata.org/entity/Q806769>,"""Bankhaus Ludwig Sperrer""@de"
<http://www.wikidata.org/entity/Q806770>,"""Bankhaus Löbbecke""@de"
<http://www.wikidata.org/entity/Q806770>,"""Bankhaus Löbbecke""@de"
<http://www.wikidata.org/entity/Q806772>,"""Bankhaus Lampe""@de"
<http://www.wikidata.org/entity/Q806767>,"""Bankhaus Ladenburg""@de"
<http://www.wikidata.org/entity/Q806767>,"""Bankhaus Ladenburg""@de"
<http://www.wikidata.org/entity/Q15891059>,"""Bankhaus Knauth, Nachod & Kühne""@de"
<http://www.wikidata.org/entity/Q806766>,"""Bankhaus Kaskel""@de"
<http://www.wikidata.org/entity/Q806765>,"""Bankhaus J. Faisst""@de"
<http://www.wikidata.org/entity/Q806760>,"""Bankhaus Hardy & Co.""@de"
<http://www.wikidata.org/entity/Q806760>,"""Bankhaus Hardy & Co.""@de"
<http://www.wikidata.org/entity/Q806760>,"""Bankhaus Hardy & Co.""@de"
<http://www.wikidata.org/entity/Q806760>,"""Bankhaus Hardy & Co.""@de"
<http://www.wikidata.org/entity/Q806761>,"""Bankhaus Hallbaum""@de"
<http://www.wikidata.org/entity/Q806762>,"""Bankhaus Hafner""@de"
<http://www.wikidata.org/entity/Q80575770>,"""Bankhaus Gottfried Herzfeld""@de"
<http://www.wikidata.org/entity/Q806758>,"""Bankhaus Gebrüder Molenaar""@de"
<http://www.wikidata.org/entity/Q806759>,"""Bankhaus Gebrüder Arnhold""@de"
<http://www.wikidata.org/entity/Q806757>,"""Bankhaus Gebr. Martin""@de"
<http://www.wikidata.org/entity/Q30065996>,"""Bankhaus Friedrich Schmid & Co.""@de"
<http://www.wikidata.org/entity/Q806773>,"""Bankhaus F. Mart. Magnus""@de"
<http://www.wikidata.org/entity/Q1746794>,"""Bankhaus E. Mayer""@de"
<http://www.wikidata.org/entity/Q1332580>,"""Bankhaus Ellwanger & Geiger""@de"
<http://www.wikidata.org/entity/Q117199501>,"""Bankhaus E. J. Meyer""@de"
<http://www.wikidata.org/entity/Q117199501>,"""Bankhaus E. J. Meyer""@de"
<http://www.wikidata.org/entity/Q806754>,"""Bankhaus C. L. Seeliger""@de"
<http://www.wikidata.org/entity/Q806756>,"""Bankhaus Carl F. Plump & CO""@de"
<http://www.wikidata.org/entity/Q2658557>,"""Bankhaus Bauer""@de"
<http://www.wikidata.org/entity/Q66125173>,"""Bankhaus August Lenz""@de"
<http://www.wikidata.org/entity/Q806749>,"""Bankhaus A. Levy & Co.""@de"
<http://www.wikidata.org/entity/Q15107364>,"""Bankhaus Adolph Meyer""@de"
<http://www.wikidata.org/entity/Q55117968>,"""Bankgesellschaft Heinrich Emden""@de"
<http://www.wikidata.org/entity/Q107026948>,"""Bank für Textilindustrie""@de"
<http://www.wikidata.org/entity/Q806660>,"""Bank für Sozialwirtschaft""@de"
<http://www.wikidata.org/entity/Q107102942>,"""Bank für Montanindustrie""@de"
<http://www.wikidata.org/entity/Q107173991>,"""Bank für Mittelsachsen""@de"
<http://www.wikidata.org/entity/Q55117971>,"""Bank für landwirtschaftliche und deutsch-koloniale Gründungen""@de"
<http://www.wikidata.org/entity/Q1718471>,"""Bank für Kirche und Diakonie""@de"
<http://www.wikidata.org/entity/Q806658>,"""Bank für Kirche und Caritas""@de"
<http://www.wikidata.org/entity/Q107150882>,"""Bank für Handel und Verkehr""@de"
<http://www.wikidata.org/entity/Q107026990>,"""Bank für Handel und Industrie""@de"
<http://www.wikidata.org/entity/Q19835187>,"""Bank für Handel und Industrie""@de"
<http://www.wikidata.org/entity/Q107138906>,"""Bank für Handel und Grundbesitz""@de"
<http://www.wikidata.org/entity/Q806656>,"""Bank für Gemeinwirtschaft""@de"
<http://www.wikidata.org/entity/Q24039817>,"""Bank für Brau-Industrie""@de"
<http://www.wikidata.org/entity/Q15107359>,"""Bank Deutsches Kraftfahrzeuggewerbe""@de"
<http://www.wikidata.org/entity/Q205736>,"""Bank deutscher Länder""@de"
<http://www.wikidata.org/entity/Q55518555>,"""Bank des Berliner Kassenvereins""@de"
<http://www.wikidata.org/entity/Q55518555>,"""Bank des Berliner Kassenvereins""@de"
<http://www.wikidata.org/entity/Q806655>,"""Bank der Deutschen Luftfahrt""@de"
<http://www.wikidata.org/entity/Q806654>,"""Bank der Deutschen Arbeit""@de"
<http://www.wikidata.org/entity/Q38967449>,"""Bank Companie Nord""@de"
<http://www.wikidata.org/entity/Q806608>,"""Bank 1 Saar""@de"
<http://www.wikidata.org/entity/Q15905627>,"""Bank11""@de"
<http://www.wikidata.org/entity/Q19835183>,"""Banger Musik""@de"
<http://www.wikidata.org/entity/Q806385>,"""Bandworm Records""@de"
<http://www.wikidata.org/entity/Q107150879>,"""Bandeisenwalzwerke""@de"
<http://www.wikidata.org/entity/Q795404>,"""BAM Deutschland""@de"
<http://www.wikidata.org/entity/Q66486375>,"""Bamag-Megiun AG""@de"
<http://www.wikidata.org/entity/Q805916>,"""Bama""@de"
<http://www.wikidata.org/entity/Q805872>,"""Balzac Coffee Company""@de"
<http://www.wikidata.org/entity/Q74423318>,"""Baltrumer Konsumgenossenschaft eG""@de"
<http://www.wikidata.org/entity/Q104841609>,"""Bally Wulff""@de"
<http://www.wikidata.org/entity/Q805364>,"""Balluff""@de"
<http://www.wikidata.org/entity/Q805364>,"""Balluff""@de"
<http://www.wikidata.org/entity/Q805320>,"""Ballonfabrik Augsburg""@de"
<http://www.wikidata.org/entity/Q352266>,"""Ballistol""@de"
<http://www.wikidata.org/entity/Q804921>,"""Balfour Beatty Rail""@de"
<http://www.wikidata.org/entity/Q804736>,"""Balda-Werk""@de"
<http://www.wikidata.org/entity/Q804740>,"""Balda""@de"
<http://www.wikidata.org/entity/Q804740>,"""Balda""@de"
<http://www.wikidata.org/entity/Q804708>,"""Balcke-Dürr""@de"
<http://www.wikidata.org/entity/Q804495>,"""Baktat""@de"
<http://www.wikidata.org/entity/Q804495>,"""Baktat""@de"
<http://www.wikidata.org/entity/Q108258907>,"""Bakraufarfita Records""@de"
<http://www.wikidata.org/entity/Q108258907>,"""Bakraufarfita Records""@de"
<http://www.wikidata.org/entity/Q1018804>,"""BÄKO""@de"
<http://www.wikidata.org/entity/Q1487864>,"""Baker Tilly""@de"
<http://www.wikidata.org/entity/Q804280>,"""BakeMark""@de"
<http://www.wikidata.org/entity/Q804293>,"""Bakelite""@de"
<http://www.wikidata.org/entity/Q24505400>,"""Baisinger BierManufaktur""@de"
<http://www.wikidata.org/entity/Q17310427>,"""B-Air Charter""@de"
<http://www.wikidata.org/entity/Q116342605>,"""Bail Records""@de"
<http://www.wikidata.org/entity/Q803718>,"""Baier & Schneider""@de"
<http://www.wikidata.org/entity/Q803719>,"""Baier (Motorrad)""@de"
<http://www.wikidata.org/entity/Q14531576>,"""Bahntouristikexpress""@de"
<http://www.wikidata.org/entity/Q1450069>,"""Bahnstrecke Gera-Pforten–Wuitz-Mumsdorf""@de"
<http://www.wikidata.org/entity/Q2236239>,"""Bahnstrecke Finsterwalde–Schipkau""@de"
<http://www.wikidata.org/entity/Q107102707>,"""Bahnhofplatz-Gesellschaft Stuttgart""@de"
<http://www.wikidata.org/entity/Q800344>,"""Bahnen der Stadt Monheim""@de"
<http://www.wikidata.org/entity/Q800344>,"""Bahnen der Stadt Monheim""@de"
<http://www.wikidata.org/entity/Q800264>,"""BahnBus Hochstift""@de"
<http://www.wikidata.org/entity/Q800256>,"""Bahn-BKK""@de"
<http://www.wikidata.org/entity/Q28868775>,"""Bahnbetriebe Blumberg""@de"
<http://www.wikidata.org/entity/Q107150803>,"""Bahnamtliches Rollfuhrunternehmen Aktiengesellschaft zu Hamburg""@de"
<http://www.wikidata.org/entity/Q315068>,"""Bahlsen""@de"
<http://www.wikidata.org/entity/Q97040132>,"""Bagilstein GmbH""@de"
<http://www.wikidata.org/entity/Q799876>,"""Bagger-, Bugsier- und Bergungsreederei Rostock""@de"
<http://www.wikidata.org/entity/Q799876>,"""Bagger-, Bugsier- und Bergungsreederei Rostock""@de"
<http://www.wikidata.org/entity/Q114739814>,"""BAG-Franken eG""@de"
<http://www.wikidata.org/entity/Q795387>,"""BAG Buchhändler-Abrechnungs-Gesellschaft""@de"
<http://www.wikidata.org/entity/Q795385>,"""BAG Bankaktiengesellschaft""@de"
<http://www.wikidata.org/entity/Q115247331>,"""B.A. Filmproduktion""@de"
<http://www.wikidata.org/entity/Q106848637>,"""Baer & Rempel""@de"
<http://www.wikidata.org/entity/Q795372>,"""BAE Batterien""@de"
<http://www.wikidata.org/entity/Q798753>,"""Bad Pyrmonter""@de"
<http://www.wikidata.org/entity/Q107150230>,"""Badisch-Pfälzische Flugbetrieb""@de"
<http://www.wikidata.org/entity/Q799100>,"""Badische Stahlwerke""@de"
<http://www.wikidata.org/entity/Q448720>,"""Badische Staatsbrauerei Rothaus""@de"
<http://www.wikidata.org/entity/Q15785111>,"""Badische Maschinenfabrik Durlach""@de"
<http://www.wikidata.org/entity/Q799089>,"""Badische Lokal-Eisenbahnen""@de"
<http://www.wikidata.org/entity/Q107173907>,"""Badische Landwirtschaftsbank (Bauernbank) e.G.m.b.H.""@de"
<http://www.wikidata.org/entity/Q107138905>,"""Badische Gas- und Elekrizitätsversorgung""@de"
<http://www.wikidata.org/entity/Q799052>,"""Badische Bank""@de"
<http://www.wikidata.org/entity/Q799049>,"""Badische Automobilfabrik Heim & Co.""@de"
<http://www.wikidata.org/entity/Q107059693>,"""Badische Assecuranz-Gesellschaft""@de"
<http://www.wikidata.org/entity/Q799048>,"""Badische Allgemeine Versicherung""@de"
<http://www.wikidata.org/entity/Q107147782>,"""Badische AG für Rheinschifffahrt und Seetransport""@de"
<http://www.wikidata.org/entity/Q798711>,"""Bad Honnef AG""@de"
<http://www.wikidata.org/entity/Q798711>,"""Bad Honnef AG""@de"
<http://www.wikidata.org/entity/Q798711>,"""Bad Honnef AG""@de"
<http://www.wikidata.org/entity/Q798702>,"""Bad Heilbrunner Naturheilmittel""@de"
<http://www.wikidata.org/entity/Q795364>,"""BAD Gesundheitsvorsorge und Sicherheitstechnik""@de"
<http://www.wikidata.org/entity/Q798951>,"""Bader Versand""@de"
<http://www.wikidata.org/entity/Q798949>,"""Bader (Unternehmen)""@de"
<http://www.wikidata.org/entity/Q1018961>,"""Bäderland Hamburg""@de"
<http://www.wikidata.org/entity/Q1018961>,"""Bäderland Hamburg""@de"
<http://www.wikidata.org/entity/Q798891>,"""Baden-Württembergische Bank""@de"
<http://www.wikidata.org/entity/Q798945>,"""Badenwerk""@de"
<http://www.wikidata.org/entity/Q798945>,"""Badenwerk""@de"
<http://www.wikidata.org/entity/Q63110091>,"""badenovaWÄRMEPLUS""@de"
<http://www.wikidata.org/entity/Q798941>,"""badenova""@de"
<http://www.wikidata.org/entity/Q798940>,"""Badenia Automobilwerke""@de"
<http://www.wikidata.org/entity/Q798888>,"""Baden-Badener Winzergenossenschaft""@de"
<http://www.wikidata.org/entity/Q798888>,"""Baden-Badener Winzergenossenschaft""@de"
<http://www.wikidata.org/entity/Q798668>,"""Bad Driburger Naturparkquellen GmbH & Co. KG""@de"
<http://www.wikidata.org/entity/Q798298>,"""BackWerk""@de"
<http://www.wikidata.org/entity/Q798298>,"""BackWerk""@de"
<http://www.wikidata.org/entity/Q66085325>,"""Backstube Wünsche""@de"
<http://www.wikidata.org/entity/Q66085325>,"""Backstube Wünsche""@de"
<http://www.wikidata.org/entity/Q798438>,"""Backhaus Nahrstedt""@de"
<http://www.wikidata.org/entity/Q21200483>,"""Back-Factory""@de"
<http://www.wikidata.org/entity/Q24069173>,"""Bäckerhaus Ecker""@de"
<http://www.wikidata.org/entity/Q107985229>,"""Bäckerei Schneider""@de"
<http://www.wikidata.org/entity/Q107985300>,"""Bäckerei Schmidt""@de"
<http://www.wikidata.org/entity/Q28549952>,"""Bäckerei Pappert""@de"
<http://www.wikidata.org/entity/Q66086129>,"""Bäckerei Leifert""@de"
<http://www.wikidata.org/entity/Q66086129>,"""Bäckerei Leifert""@de"
<http://www.wikidata.org/entity/Q116215714>,"""Bäckereikette Oebel""@de"
<http://www.wikidata.org/entity/Q98398631>,"""Bäckereikette Mengel""@de"
<http://www.wikidata.org/entity/Q98398631>,"""Bäckereikette Mengel""@de"
<http://www.wikidata.org/entity/Q116761735>,"""Bäckerei Janssen""@de"
<http://www.wikidata.org/entity/Q107203160>,"""Bäckerei Hosselmann""@de"
<http://www.wikidata.org/entity/Q29075254>,"""Bäckerei Hinkel""@de"
<http://www.wikidata.org/entity/Q1018924>,"""Bäckerei Haverland""@de"
<http://www.wikidata.org/entity/Q1018923>,"""Bäckerei Dreißig""@de"
<http://www.wikidata.org/entity/Q1018923>,"""Bäckerei Dreißig""@de"
<http://www.wikidata.org/entity/Q1018923>,"""Bäckerei Dreißig""@de"
<http://www.wikidata.org/entity/Q111152310>,"""Bäckerei Andresen""@de"
<http://www.wikidata.org/entity/Q797740>,"""Babor""@de"
<http://www.wikidata.org/entity/Q100706708>,"""Babelsberg Film GmbH""@de"
<http://www.wikidata.org/entity/Q77077722>,"""Babcock Industry & Power GmbH""@de"
<http://www.wikidata.org/entity/Q797604>,"""Babcock-BSH""@de"
<http://www.wikidata.org/entity/Q15856743>,"""Babcock Borsig Steinmüller""@de"
<http://www.wikidata.org/entity/Q321805>,"""Babcock Borsig Service""@de"
<http://www.wikidata.org/entity/Q321805>,"""Babcock Borsig Service""@de"
<http://www.wikidata.org/entity/Q797606>,"""Babcock Borsig""@de"
<http://www.wikidata.org/entity/Q264351>,"""Babbel""@de"
<http://www.wikidata.org/entity/Q16971209>,"""Baader Bank AG""@de"
<http://www.wikidata.org/entity/Q111608912>,"""az-Verlag""@de"
<http://www.wikidata.org/entity/Q111608912>,"""az-Verlag""@de"
<http://www.wikidata.org/entity/Q22920305>,"""Azur Space Solar Power""@de"
<http://www.wikidata.org/entity/Q47716901>,"""AZURIT Rohr""@de"
<http://www.wikidata.org/entity/Q27842245>,"""Azur Air""@de"
<http://www.wikidata.org/entity/Q28325723>,"""A. Zuntz sel. Wwe.""@de"
<http://www.wikidata.org/entity/Q793972>,"""Azo (Unternehmen)""@de"
<http://www.wikidata.org/entity/Q300303>,"""AZ Media""@de"
<http://www.wikidata.org/entity/Q4832039>,"""Azad Hind Radio""@de"
<http://www.wikidata.org/entity/Q4832039>,"""Azad Hind Radio""@de"
<http://www.wikidata.org/entity/Q15781264>,"""AXRO""@de"
<http://www.wikidata.org/entity/Q97040142>,"""AXO Dresden""@de"
<http://www.wikidata.org/entity/Q792518>,"""Axiogenesis""@de"
<http://www.wikidata.org/entity/Q792370>,"""Axel Springer Vertriebsservice""@de"
<http://www.wikidata.org/entity/Q163560>,"""Axel Springer SE""@de"
<http://www.wikidata.org/entity/Q163560>,"""Axel Springer SE""@de"
<http://www.wikidata.org/entity/Q163560>,"""Axel Springer SE""@de"
<http://www.wikidata.org/entity/Q792073>,"""Axel Dielmann-Verlag""@de"
<http://www.wikidata.org/entity/Q792073>,"""Axel Dielmann-Verlag""@de"
<http://www.wikidata.org/entity/Q791807>,"""Awtowelo""@de"
<http://www.wikidata.org/entity/Q791807>,"""Awtowelo""@de"
<http://www.wikidata.org/entity/Q791785>,"""Aws Wärme Service""@de"
<http://www.wikidata.org/entity/Q279199>,"""A. W. Niemeyer""@de"
<http://www.wikidata.org/entity/Q147002>,"""Awin""@de"
<http://www.wikidata.org/entity/Q106690075>,"""A. Wilh. Ecks""@de"
<http://www.wikidata.org/entity/Q109316772>,"""A.-W. Heil & Sohn""@de"
<http://www.wikidata.org/entity/Q23787400>,"""AWG Wuppertal""@de"
<http://www.wikidata.org/entity/Q300220>,"""AWG-Modecenter""@de"
<http://www.wikidata.org/entity/Q300220>,"""AWG-Modecenter""@de"
<http://www.wikidata.org/entity/Q300220>,"""AWG-Modecenter""@de"
<http://www.wikidata.org/entity/Q51656091>,"""AWG Bassum""@de"
<http://www.wikidata.org/entity/Q51656091>,"""AWG Bassum""@de"
<http://www.wikidata.org/entity/Q107102969>,"""AWG Allgemeine Werkzeugmaschinen-Aktiengesellschaft""@de"
<http://www.wikidata.org/entity/Q300222>,"""AWG""@de"
<http://www.wikidata.org/entity/Q278496>,"""A.W. Andernach""@de"
<http://www.wikidata.org/entity/Q422118>,"""AVU""@de"
<http://www.wikidata.org/entity/Q422118>,"""AVU""@de"
<http://www.wikidata.org/entity/Q300171>,"""AVP Automobilgruppe""@de"
<http://www.wikidata.org/entity/Q26794415>,"""Avoxa – Mediengruppe Deutscher Apotheker""@de"
<http://www.wikidata.org/entity/Q300170>,"""AVO""@de"
<http://www.wikidata.org/entity/Q300164>,"""AVM""@de"
<http://www.wikidata.org/entity/Q300164>,"""AVM""@de"
<http://www.wikidata.org/entity/Q300158>,"""AVL Schrick""@de"
<http://www.wikidata.org/entity/Q28344682>,"""Avista Oil""@de"
<http://www.wikidata.org/entity/Q78159044>,"""Avista Film""@de"
<http://www.wikidata.org/entity/Q791143>,"""Avision""@de"
<http://www.wikidata.org/entity/Q468381>,"""Avira""@de"
<http://www.wikidata.org/entity/Q790816>,"""Aviation Handling Services""@de"
<http://www.wikidata.org/entity/Q790814>,"""Aviation Fuel Services""@de"
<http://www.wikidata.org/entity/Q476992>,"""Aviatik""@de"
<http://www.wikidata.org/entity/Q476992>,"""Aviatik""@de"
<http://www.wikidata.org/entity/Q476992>,"""Aviatik""@de"
<http://www.wikidata.org/entity/Q476992>,"""Aviatik""@de"
<http://www.wikidata.org/entity/Q476992>,"""Aviatik""@de"
<http://www.wikidata.org/entity/Q476992>,"""Aviatik""@de"
<http://www.wikidata.org/entity/Q108108685>,"""Aviatic Verlag""@de"
<http://www.wikidata.org/entity/Q1622401>,"""Avialliance""@de"
<http://www.wikidata.org/entity/Q790773>,"""Aviaction""@de"
<http://www.wikidata.org/entity/Q278453>,"""A.V.G. Ascherslebener Verkehrsgesellschaft""@de"
<http://www.wikidata.org/entity/Q278453>,"""A.V.G. Ascherslebener Verkehrsgesellschaft""@de"
<http://www.wikidata.org/entity/Q278453>,"""A.V.G. Ascherslebener Verkehrsgesellschaft""@de"
<http://www.wikidata.org/entity/Q55902846>,"""Aves One""@de"
<http://www.wikidata.org/entity/Q55902846>,"""Aves One""@de"
<http://www.wikidata.org/entity/Q790649>,"""Avery Zweckform""@de"
<http://www.wikidata.org/entity/Q79897489>,"""AVE Publishing GmbH & Co. KG""@de"
<http://www.wikidata.org/entity/Q114497740>,"""AVENA Cerealien""@de"
<http://www.wikidata.org/entity/Q26794401>,"""Av edition""@de"
<http://www.wikidata.org/entity/Q23017698>,"""avant-verlag""@de"
<http://www.wikidata.org/entity/Q790214>,"""Avantis""@de"
<http://www.wikidata.org/entity/Q56247564>,"""Avanti Aviation Aachen""@de"
<http://www.wikidata.org/entity/Q56247564>,"""Avanti Aviation Aachen""@de"
<http://www.wikidata.org/entity/Q554123>,"""Avanti Air""@de"
<http://www.wikidata.org/entity/Q83178715>,"""Avangard Malz""@de"
<http://www.wikidata.org/entity/Q4034627>,"""Avancis""@de"
<http://www.wikidata.org/entity/Q68935880>,"""Avancarte""@de"
<http://www.wikidata.org/entity/Q300127>,"""AVAG Holding SE""@de"
<http://www.wikidata.org/entity/Q300127>,"""AVAG Holding SE""@de"
<http://www.wikidata.org/entity/Q1273382>,"""Avacon""@de"
<http://www.wikidata.org/entity/Q1273382>,"""Avacon""@de"
<http://www.wikidata.org/entity/Q789399>,"""Autumnus Verlag""@de"
<http://www.wikidata.org/entity/Q789399>,"""Autumnus Verlag""@de"
<http://www.wikidata.org/entity/Q23819508>,"""Aut Records""@de"
<http://www.wikidata.org/entity/Q789328>,"""Autowerke Salzgitter""@de"
<http://www.wikidata.org/entity/Q789325>,"""Autowelt König""@de"
<http://www.wikidata.org/entity/Q784957>,"""Auto Weller""@de"
<http://www.wikidata.org/entity/Q784956>,"""Auto Webel""@de"
<http://www.wikidata.org/entity/Q784737>,"""Auto-Wax""@de"
<http://www.wikidata.org/entity/Q789243>,"""Autovision""@de"
<http://www.wikidata.org/entity/Q27152>,"""Auto Union""@de"
<http://www.wikidata.org/entity/Q27152>,"""Auto Union""@de"
<http://www.wikidata.org/entity/Q66027198>,"""Auto-Seubert-Gruppe""@de"
<http://www.wikidata.org/entity/Q16534362>,"""AutoScout24""@de"
<http://www.wikidata.org/entity/Q784718>,"""Auto-Scholz""@de"
<http://www.wikidata.org/entity/Q784718>,"""Auto-Scholz""@de"
<http://www.wikidata.org/entity/Q108538292>,"""Autoren-Kollegium""@de"
<http://www.wikidata.org/entity/Q59245718>,"""Autorenbuchhandlung München""@de"
<http://www.wikidata.org/entity/Q116025149>,"""Autonova""@de"
<http://www.wikidata.org/entity/Q787926>,"""Automotive Testing Papenburg""@de"
<http://www.wikidata.org/entity/Q787915>,"""Automotive Lighting""@de"
<http://www.wikidata.org/entity/Q459115>,"""Automobilwerk Zwickau""@de"
<http://www.wikidata.org/entity/Q787872>,"""Automobilwerk Walter Schuricht""@de"
<http://www.wikidata.org/entity/Q787872>,"""Automobilwerk Walter Schuricht""@de"
<http://www.wikidata.org/entity/Q15792220>,"""Automobilwerk Walter Schätzle""@de"
<http://www.wikidata.org/entity/Q787867>,"""Automobilwerk Pasing""@de"
<http://www.wikidata.org/entity/Q787867>,"""Automobilwerk Pasing""@de"
<http://www.wikidata.org/entity/Q15784773>,"""Automobilwerk Lux""@de"
<http://www.wikidata.org/entity/Q787861>,"""Automobilwerk Lauer""@de"
<http://www.wikidata.org/entity/Q787879>,"""Automobilwerke Ludwigsfelde""@de"
<http://www.wikidata.org/entity/Q174049>,"""Automobilwerk Eisenach""@de"
<http://www.wikidata.org/entity/Q787467>,"""Automobil- und Motorradbau""@de"
<http://www.wikidata.org/entity/Q787467>,"""Automobil- und Motorradbau""@de"
<http://www.wikidata.org/entity/Q787469>,"""Automobil- und Motorenwerke Alliance""@de"
<http://www.wikidata.org/entity/Q787854>,"""Automobiltechnik Walther""@de"
<http://www.wikidata.org/entity/Q787834>,"""Automobilmanufaktur-Scheib""@de"
<http://www.wikidata.org/entity/Q60762195>,"""Automobili Pininfarina""@de"
<http://www.wikidata.org/entity/Q114648319>,"""Auto Mobil Forschung Dresden""@de"
<http://www.wikidata.org/entity/Q787786>,"""Automobilfabrik Feodor Siegel""@de"
<http://www.wikidata.org/entity/Q787788>,"""Automobilfabrik E. Nacke""@de"
<http://www.wikidata.org/entity/Q787781>,"""Automobilfabrik Behr""@de"
<http://www.wikidata.org/entity/Q787464>,"""Automobil- Bau und Construktion""@de"
<http://www.wikidata.org/entity/Q787464>,"""Automobil- Bau und Construktion""@de"
<http://www.wikidata.org/entity/Q787482>,"""Automobilbau Strohm""@de"
<http://www.wikidata.org/entity/Q787461>,"""Automobil-Bauerei Clou""@de"
<http://www.wikidata.org/entity/Q102416457>,"""Auto Kral""@de"
<http://www.wikidata.org/entity/Q102416457>,"""Auto Kral""@de"
<http://www.wikidata.org/entity/Q786975>,"""Autokraft""@de"
<http://www.wikidata.org/entity/Q786975>,"""Autokraft""@de"
<http://www.wikidata.org/entity/Q114561983>,"""Autohero""@de"
<http://www.wikidata.org/entity/Q111357392>,"""Autohaus Wild""@de"
<http://www.wikidata.org/entity/Q111359133>,"""Autohaus Wetterauer""@de"
<http://www.wikidata.org/entity/Q786818>,"""Autohaus Südhannover""@de"
<http://www.wikidata.org/entity/Q2329116>,"""Autohaus Staiger""@de"
<http://www.wikidata.org/entity/Q111697149>,"""Autohaus Rüttiger""@de"
<http://www.wikidata.org/entity/Q111450062>,"""Autohaus Richter""@de"
<http://www.wikidata.org/entity/Q17124025>,"""Autohaus Kath""@de"
<http://www.wikidata.org/entity/Q786811>,"""Autohaus Jörg Glauner""@de"
<http://www.wikidata.org/entity/Q111357296>,"""Autohaus Jochen Schmitt""@de"
<http://www.wikidata.org/entity/Q65653684>,"""Autohaus Jacob Fleischhauer""@de"
<http://www.wikidata.org/entity/Q111363850>,"""Autohaus Gärtner""@de"
<http://www.wikidata.org/entity/Q111357220>,"""Autohaus Bingler""@de"
<http://www.wikidata.org/entity/Q786804>,"""Autohaus Achim Gorgus""@de"
<http://www.wikidata.org/entity/Q20740506>,"""AutoGyro""@de"
<http://www.wikidata.org/entity/Q107139132>,"""Autogen Gasaccumulator-Aktiengesellschaft""@de"
<http://www.wikidata.org/entity/Q786710>,"""Autoflug""@de"
<http://www.wikidata.org/entity/Q42871747>,"""Autodoc""@de"
<http://www.wikidata.org/entity/Q42871747>,"""Autodoc""@de"
<http://www.wikidata.org/entity/Q786168>,"""Autobus Sippel""@de"
<http://www.wikidata.org/entity/Q786165>,"""Autobus Sachsen""@de"
<http://www.wikidata.org/entity/Q786162>,"""AutobusOberbayern""@de"
<http://www.wikidata.org/entity/Q784849>,"""Auto Becker""@de"
<http://www.wikidata.org/entity/Q785650>,"""Autobahnexpress""@de"
<http://www.wikidata.org/entity/Q116679995>,"""Auto Bach Gruppe""@de"
<http://www.wikidata.org/entity/Q47457075>,"""Auto1 Group""@de"
<http://www.wikidata.org/entity/Q100105751>,"""Autismus-Stiftung""@de"
<http://www.wikidata.org/entity/Q18018525>,"""Auticon""@de"
<http://www.wikidata.org/entity/Q75166231>,"""Authentico Solidarische Imkerei""@de"
<http://www.wikidata.org/entity/Q107517906>,"""Autarcon GmbH""@de"
<http://www.wikidata.org/entity/Q784410>,"""Autania""@de"
<http://www.wikidata.org/entity/Q778425>,"""Ausfahrt Musikverlag""@de"
<http://www.wikidata.org/entity/Q53997804>,"""Ausenkjer-Syndikat""@de"
<http://www.wikidata.org/entity/Q15784646>,"""Ausbildungspark Verlag""@de"
<http://www.wikidata.org/entity/Q15784646>,"""Ausbildungspark Verlag""@de"
<http://www.wikidata.org/entity/Q777885>,"""Ausbesserungswerk Paderborn-Nord""@de"
<http://www.wikidata.org/entity/Q486013>,"""Aurubis""@de"
<http://www.wikidata.org/entity/Q106560674>,"""AURORA Konrad G. Schulz GmbH & Co. KG""@de"
<http://www.wikidata.org/entity/Q84053604>,"""Aurora Buchverlag""@de"
<http://www.wikidata.org/entity/Q84053604>,"""Aurora Buchverlag""@de"
<http://www.wikidata.org/entity/Q775765>,"""Aurelius SE & Co. KGaA""@de"
<http://www.wikidata.org/entity/Q775754>,"""Aurelis""@de"
<http://www.wikidata.org/entity/Q773929>,"""Aupeo""@de"
<http://www.wikidata.org/entity/Q19259836>,"""Aunde""@de"
<http://www.wikidata.org/entity/Q19259836>,"""Aunde""@de"
<http://www.wikidata.org/entity/Q773467>,"""Aumund Fördertechnik""@de"
<http://www.wikidata.org/entity/Q33473305>,"""Aumüller Druck""@de"
